licence_num,使用分區,其他基地面積,原建照,地上層數,地上避難面積,地下層數,地下避難面積,工程造價,幢數,建物高度,建築面積,建造類別,戶數,棟數,構造種類,法定空地面積,發照日期,竣工日期,簷高,開工日期,騎樓基地面積
102使字第0034號,"商業區(原屬住三,住三之一指定為商三使用 )",626,099建字第0163號,4,0,0,0,729.0,1,15.5,241.81,新建,1,1,RC造,344.3,2013-02-01,2012-07-10,,2010-09-03,0
102使字第0035號,特定專用區,1098,100建字第0053號,6,0,2,518.23,3356.0,2,20.4,493.48,新建,7,2,RC造,603.9,2013-02-01,2012-12-07,,2011-07-20,0
102使字第0036號,科技工業區(C區),1206.61,098建字第0492號,6,0,3,722.37,5000.0,1,25.6,538.69,新建,10,1,RC造,603.31,2013-02-01,2012-10-29,,2010-04-29,0
102使字第0037號,住3,270,099建字第0128號,9,0,2,234.74,1723.0,1,28.5,121.41,新建,8,1,RC造,148.59,2013-02-01,2012-10-22,,2010-07-26,0
102使字第0038號,第三種住宅,86,100建字第0020號,5,0,1,0,254.0,1,14.8,38.7,新建,5,1,RC造,47.3,2013-02-05,2012-07-31,,2011-04-01,0
102使字第0039號,文教區、住3,20608.46,100建字第0056號,5,0,1,0,5896.0,1,21.85,1298.91,新建,1,1,RC造,13369.2,2013-02-05,2012-11-06,,2011-08-12,0
102使字第0040號,台灣大學用地〈公共設施用地〉,868804,100建字第0145號,3,0,1,330,10.0,0,10.24,196925.02,增建,0,1,鋼構造,520868.38,2013-02-05,2012-02-20,,2011-07-20,0
102使字第0041號,住2,251,099建字第0350號,5,0,0,0,398.0,0,16.75,87.59,新建,4,1,RC造,163.15,2013-02-06,2012-11-08,,2011-07-19,0
102使字第0042號,商三特(原住三)、商三特(原住三之二),1011,099建字第0009號,12,0,6,899.7,12746.0,1,46.35,453.39,新建,41,1,RC造,556.05,2013-02-06,2012-12-26,42.7,2010-09-13,0
102使字第0043號,第三種商業區(原屬第三種住宅區)、住3,842.7,098建字第0440號,10,0,3,376.83,6524.0,1,37,407.94,新建,17,1,RC造,510.87,2013-02-06,2012-12-18,,2010-06-18,105.3
102使字第0044號,住4-1(特),908,098建字第0187號,15,0,5,805.99,15317.0,1,49.94,544.8,新建,58,1,鋼骨RC造,363.2,2013-02-06,2012-11-16,,2009-12-22,0
102使字第0045號,第三種商業區(原屬第二種商業區)及第三種住宅區,219,099建字第0032號,7,0,2,141.33,1133.0,1,28.4,141.33,新建,7,1,RC造,77.46,2013-02-07,2012-08-21,,2010-06-07,0
102使字第0046號,醫療用地、第三種住宅,265646.61,100建字第0099號,3,0,0,0,2075.0,0,14.8,902.43,增建,1,1,RC造,159387.97,2013-02-07,2012-09-12,,2011-08-26,0
102使字第0047號,住3,324,099建字第0251號,10,0,1,113.95,1481.0,1,37,107.15,新建,19,1,RC造,211.9,2013-02-07,2012-11-28,,2010-11-17,0
102使字第0048號,保護區,2959.2,099建字第0435號,3,0,1,163.97,518.0,1,10.5,164.97,新建,1,1,RC造,2515.32,2013-02-08,2012-09-07,,2011-01-24,0
102使字第0049號,公園用地,3865,100建字第0118號,1,0,2,3100.4,35.0,1,4.65,77.95,增建,1,1,RC造,3285.25,2013-02-08,2012-11-14,,2011-06-15,0
102使字第0050號,住3,123.74,098建字第0075號,6,0,1,98.19,456.0,1,23.45,55.35,新建,6,1,RC造,68.06,2013-02-21,2012-02-14,,2007-04-21,0
102使字第0051號,第三種商業區,69,099建字第0150號,5,0,0,0,178.0,1,16.6,44.82,新建,4,1,輕型鋼架造,24.15,2013-02-22,2012-08-03,,2010-11-29,0
102使字第0052號,保護區,417.28,098建字第0238號,3,0,1,0,385.0,1,10.5,134.08,新建,1,1,RC造,228.53,2013-02-22,2012-02-29,,2010-02-12,0
102使字第0053號,住宅區(供商務住宅使用),529.92,098建字第0049號,13,0,3,282.5,4078.0,1,49,228.74,新建,33,1,RC造,264.96,2013-02-22,2012-10-22,,2009-12-11,0
102使字第0054號,第四種商業區(原屬第三種商業區),1304.5,099建字第0445號,4,0,0,0,248.0,1,14.23,866.96,增建,1,1,RC造,505.75,2013-02-23,2012-04-30,,2011-04-29,140.5
102使字第0055號,商1,490.26,097建字第0293號,13,0,1,332.03,7882.0,1,47,304.86,新建,43,2,RC造,223.08,2013-02-27,2012-12-28,,2008-09-05,38.74
102使字第0056號,住3－1,386,099建字第0432號,10,0,2,314.55,2506.0,1,39,170.59,新建,11,1,RC造,215.41,2013-02-27,2013-01-11,,2011-04-15,0
102使字第0057號,批發市場用地(公共設施用地),21311.88,099建字第0003號,4,0,1,0,20164.0,1,17.8,12695.41,新建,1,1,混凝土造,8524.75,2013-03-04,2012-06-29,,2010-03-01,0
102使字第0058號,批發市場,7451.9,101建字第0117號,2,1439.08,0,0,103.0,1,13.1,4467.23,增建,1,1,鋼骨造,2980.76,2013-03-04,2012-09-04,,2012-05-14,0
102使字第0059號,住3－1,380.68,099建字第0320號,11,0,2,254.95,2958.0,1,40.4,137.79,新建,29,1,RC造,242.89,2013-03-04,2012-12-10,,2011-05-18,51.32
102使字第0060號,保護區,997,099建字第0468號,2,0,1,0,267.0,0,7,149.25,新建,1,1,RC造,847.75,2013-03-05,2012-05-31,,2011-02-10,0
102使字第0061號,商1,157.27,100建字第0075號,7,0,2,282.64,1014.0,1,23.7,80.51,新建,6,1,RC造,67.48,2013-03-06,2013-02-04,,2011-10-04,22.75
102使字第0062號,住4,229,096建字第0558號,7,0,3,187.62,1318.0,1,21.35,136.71,新建,11,1,RC造,92.29,2013-03-07,2012-12-26,,2008-04-16,0
102使字第0063號,住2,511.38,098建字第0121號,5,0,2,478.02,906.0,1,17.5,154.82,新建,5,1,RC造,352.92,2013-03-07,2012-09-25,,2009-12-07,0
102使字第0064號,商三特(原住三)、住3,1184.65,098建字第0173號,14,0,3,455.09,9512.0,2,48.6,425.97,新建,30,2,RC造,682.55,2013-03-08,2012-06-19,,2010-03-08,56.35
102使字第0065號,住3,144,098建字第0280號,5,0,0,0,302.0,1,15.65,71.61,新建,2,2,RC造,72.39,2013-03-08,2012-06-21,,2010-03-23,0
102使字第0066號,住3,700,099建字第0313號,11,0,2,610.27,4039.0,1,35.6,279.62,新建,29,1,RC造,385,2013-03-08,2012-12-26,,2011-03-08,0
102使字第0067號,商三(原屬住三),200.69,099建字第0271號,5,0,2,0,602.0,1,18,100.32,新建,5,1,RC造,100.35,2013-03-11,2012-11-07,,2010-12-23,0
102使字第0068號,第三種住宅,555,100建字第0061號,5,0,1,0,1566.0,1,21.65,239.94,新建,10,1,RC造,287.77,2013-03-11,2012-12-14,,2011-06-24,0
102使字第0069號,住3,148,100建字第0098號,6,95.37,1,0,648.0,1,19.6,74,新建,5,1,RC造,74,2013-03-11,2012-11-21,,2011-08-12,0
102使字第0070號,國立陽明大學用地(公共設施用地),187402.1,101雜字第0003號,0,,0,,3114.0,0,0,0,新建,0,0,RC造,0,2013-03-12,2012-11-29,,2012-05-15,0
102使字第0071號,商1、住3,457,088建字第0495號,13,0,2,231.39,5023.0,1,48.9,220.96,新建,23,1,RC造,221.94,2013-03-12,2010-09-20,,2000-09-16,0
102使字第0072號,住宅區,1526.5,100建字第0092號,12,0,4,686.43,9257.0,1,40.05,515.43,新建,28,1,RC造,922.23,2013-03-13,2012-12-26,,2011-04-26,0
102使字第0073號,第三種商業區,159.3,099建字第0276號,12,0,3,162.79,2836.0,1,49.99,98.29,新建,21,1,RC造,55.76,2013-03-13,2012-12-26,,2011-05-18,90.7
102使字第0074號,國中用地,20999.55,098建字第0073號,2,0,1,2180.18,8436.0,2,17.5,5484.21,新建,0,4,RC造、鋼骨RC造、鋼骨造,12599.73,2013-03-13,2012-05-22,,2010-07-23,0
102使字第0075號,商三(原屬商二)、商三(原住四),868.86,099建字第0419號,13,0,4,867.86,14708.0,1,42.2,577.49,新建,51,1,RC造,380.16,2013-03-15,2012-11-06,,2011-01-13,89.14
102使字第0076號,住3,244.78,097建字第0539號,7,0,1,0,820.0,1,23.6,99.77,新建,12,1,RC造,125.8,2013-03-15,2012-07-24,,2011-03-03,0
102使字第0077號,第二種住宅區,1248.5,100建字第0162號,5,0,2,0,2896.0,1,17.5,435.1,新建,26,1,RC造,811.52,2013-03-15,2013-01-21,,2011-07-27,0
102使字第0078號,住3,400,100建字第0202號,8,0,2,253.04,2066.0,1,29.6,179.87,新建,22,1,RC造,220,2013-03-18,2013-01-21,,2011-10-04,0
102使字第0079號,住2,2562.39,098建字第0491號,5,0,3,0,5319.0,1,17.4,768.96,新建,38,3,RC造,1665.55,2013-03-18,2013-02-04,,2010-05-19,0
102使字第0080號,台灣大學用地〈公共設施用地〉,869491,098建字第0338號,8,0,2,9913.01,49887.0,1,31.2,231284.56,新建,1,1,RC造,521694.6,2013-03-18,2012-12-03,,2010-02-26,0
102使字第0081號,住3,1389,097建字第0330號,5,0,1,0,2454.0,1,17.8,581.94,新建,1,1,RC造,720.5,2013-03-19,2012-02-20,,2010-06-10,0
102使字第0082號,農業區,10655,100建字第0340號,1,0,0,0,3562.0,2,7,3973.34,新建,1,2,輕鋼架造,6393,2013-03-19,2013-02-04,,2012-02-10,0
102使字第0083號,農業區,2075,100建字第0341號,1,0,0,0,770.0,1,7,799.06,新建,1,1,輕鋼架造,1245,2013-03-19,2013-01-23,,2012-01-30,0
102使字第0084號,國小用地,19891,100建字第0215號,1,0,0,0,91.0,1,3.4,77.57,新建,0,1,輕型鋼架造、鋼骨造,11934.6,2013-03-20,2012-11-15,,2011-09-23,0
102使字第0085號,機場用地,137452,096建字第0313號,5,0,1,0,5425.0,6,20.35,5256.07,新建,1,6,RC造,1986854.53,2013-03-21,2008-03-03,20.35,,0
102使字第0086號,公園用地(公共設施用地),10066,101建字第0082號,1,0,0,0,71.0,2,3.25,105.02,新建,1,2,輕型鋼架造、加強磚造,9802.39,2013-03-21,,,,0
102使字第0087號,住3,1563,097建字第0099號,10,0,2,645.59,8389.0,1,32.3,645.59,新建,56,1,RC造,859.65,2013-03-25,2012-10-12,,2008-11-05,0
102使字第0088號,特定專用區(一)(供特定商業使用),132.48,099建字第0162號,2,0,0,0,158.0,1,11.1,83.51,新建,2,2,RC造,26.74,2013-03-26,2012-04-05,,2010-10-05,29.52
102使字第0089號,行政區,72570.75,099建字第0188號,4,0,0,0,86.0,0,14.7,12.2,增建,1,1,鋼構造,17723.85,2013-03-27,2012-01-03,,2010-08-27,3886.97
102使字第0090號,第二種住宅區,315.48,100建字第0289號,5,0,1,0,588.0,1,17.5,110.42,新建,8,1,RC造,205.06,2013-03-28,2013-01-09,,2011-11-28,0
102使字第0091號,特定專用區,180494,099建字第0231號,14,0,5,9085.11,187376.0,1,69.85,6426.2,新建,48,1,RC造、鋼骨造,72197.6,2013-03-29,2013-01-07,,2011-03-10,0
102使字第0092號,第三種住宅,136,100建字第0052號,6,0,2,86.86,708.0,1,20.98,61.12,新建,6,1,RC造,74.8,2013-04-02,2013-02-23,,2011-06-15,0
102使字第0093號,住3,1333.07,096建字第0123號,15,0,3,1140.58,11312.0,1,49.8,599.88,新建,29,1,RC造,733.19,2013-04-03,2012-12-06,,2007-12-03,0
102使字第0094號,第三種住宅,555,098建字第0453號,10,0,4,251.39,5959.0,1,33.9,249.71,新建,18,1,鋼骨RC造,305.25,2013-04-03,2013-02-25,,2010-08-01,0
102使字第0095號,住宅區(住商混合使用),3190.59,099建字第0047號,14,0,3,1594.73,18295.0,1,49.95,836.52,新建,26,1,鋼骨RC造,2354.07,2013-04-09,2013-02-20,,2010-04-08,0
102使字第0096號,住2,356.38,098建字第0216號,6,0,2,227.1,1524.0,1,19.47,204.27,新建,12,1,RC造,152.11,2013-04-09,2012-11-08,,2010-01-21,0
102使字第0097號,第三種住宅,292,099建字第0090號,5,0,0,0,660.0,1,19.35,145.56,新建,2,1,RC造,145.79,2013-04-09,2012-09-11,,2010-11-09,0
102使字第0098號,特定住宅區(二),2351.71,100建字第0100號,4,0,2,0,10309.0,2,15.2,939.78,新建,14,1,鋼骨造,1411.03,2013-04-09,2013-03-22,,2011-11-10,0
102使字第0099號,台灣大學用地〈公共設施用地〉,869491,100建字第0101號,2,0,0,0,734.0,2,8.1,373.14,新建,1,2,RC造、鋼骨造,521694.5,2013-04-10,2012-12-03,,2012-01-09,0
102使字第0100號,第二種住宅區,179,097建字第0056號,3,0,1,0,240.0,1,10.15,62.05,新建,1,1,RC造,116.35,2013-04-11,2012-05-03,,2008-09-09,0
102使字第0101號,住3,271,100建字第0245號,7,0,1,121.23,1068.0,1,25.4,121.23,新建,6,1,RC造,149.05,2013-04-11,2013-01-15,,2011-10-14,0
102使字第0102號,保護區,488.63,098建字第0342號,3,0,1,0,487.0,0,10.5,164.76,新建,1,1,RC造,323.63,2013-04-12,2012-05-15,,2010-05-06,0
102使字第0103號,住3,1776,099建字第0290號,7,0,3,829.01,5507.0,1,28.5,437.49,新建,1,1,RC造,976.8,2013-04-15,2012-12-07,,2010-12-20,0
102使字第0104號,住2,241.96,101雜字第0013號,0,,0,,3.0,0,3.1,0,新建,0,0,RC造,0,2013-04-15,2013-01-11,,2012-10-02,0
102使字第0105號,機關用地(公共設施用地),36224,097建字第0496號,4,0,1,0,5038.0,3,19.29,1783.26,新建,1,3,RC造,21719.43,2013-04-15,2012-12-06,,2009-03-12,0
102使字第0106號,第四種商業區,1043.02,100建字第0241號,5,0,1,189.38,552.0,0,24.4,906.25,增建,1,1,鋼骨造、其他,0,2013-04-15,2013-03-08,,2012-01-17,82.98
102使字第0107號,第四種商業區(原屬住三),211,098建字第0196號,7,0,2,112.6,754.0,1,22.4,75.57,新建,2,1,RC造,94.54,2013-04-18,2011-10-13,,2009-12-24,0
102使字第0108號,住3,251,100建字第0331號,7,0,1,113.28,1014.0,1,26,112.89,新建,6,1,RC造,138.05,2013-04-19,2013-03-05,,2012-02-29,0
102使字第0109號,第三種住宅,2214,098建字第0205號,12,0,3,1309.36,10395.0,1,42.2,599.31,新建,46,1,RC造,1217.7,2013-04-19,2013-02-26,,2009-09-15,0
102使字第0110號,商三特[原住四]、商三特(原住三),1504.03,099建字第0129號,12,0,4,1594.74,17691.0,1,40.28,766.47,新建,96,2,RC造,813.6,2013-04-19,2013-01-25,,2010-09-03,251.97
102使字第0111號,科技工業區(C區),1260.33,099建字第0322號,7,0,3,755.38,6492.0,1,32.2,629.3,新建,17,1,RC造,630.17,2013-04-22,2013-03-04,,2011-06-13,0
102使字第0112號,住3,195,098建字第0287號,7,0,1,117.2,695.0,1,25.9,86.9,新建,20,1,RC造,106.26,2013-04-23,2012-11-26,,2010-01-08,0
102使字第0113號,國小用地(公共設施用地),17579,099建字第0373號,4,0,1,805.25,4093.0,0,17.4,1488.5,新建,1,3,RC造、鋼構造,10547.4,2013-04-24,2012-12-28,,2011-01-24,0
102使字第0114號,小學用地,18663,096建字第0076號,4,0,3,3422.34,17261.0,1,19.85,7320.9,新建,3,1,RC造、鋼骨造,11197.8,2013-04-26,2012-08-10,,2009-08-14,0
102使字第0115號,第三種住宅,98,096建字第0201號,4,0,0,0,124.0,1,14,43.46,新建,1,1,RC造,53.9,2013-04-26,2012-01-13,,2008-02-21,0
102使字第0116號,"特定專用區(二),(供一般商業使用)",82.35,099建字第0122號,3,0,0,0,184.0,1,13.35,89.97,新建,4,1,RC造,16.47,2013-05-03,2012-01-18,,2010-05-04,28.65
102使字第0117號,第三種住宅,371.18,097建字第0552號,7,0,1,165.36,1251.0,1,22.2,164.78,新建,12,1,RC造,206.4,2013-05-06,2012-09-24,,2011-05-18,0
102使字第0118號,商三(原屬商一),1475.98,098建字第0038號,14,0,5,1430.48,21462.0,1,47.5,804.58,新建,98,1,RC造,664.19,2013-05-06,2012-01-06,,2009-08-18,109.02
102使字第0119號,"特定專用區(二),(供一般商業使用)",85.62,099建字第0121號,3,0,0,0,188.0,1,13.36,89.98,新建,1,1,RC造,17.12,2013-05-06,2012-01-18,,2010-05-04,29.38
102使字第0120號,住3,841,099建字第0283號,11,0,4,604.75,8032.0,1,38.9,376.26,新建,19,1,RC造,464.74,2013-05-09,2013-03-01,,2011-03-30,0
102使字第0121號,商三特(原屬商二，住三),461,100建字第0109號,13,0,3,246.54,4368.0,1,42.8,204.83,新建,14,1,RC造,249.07,2013-05-09,2012-12-26,,2011-06-07,0
102使字第0122號,住3,4130,099建字第0087號,12,0,3,3712.82,30091.0,3,40.8,1753.63,新建,150,4,RC造,2271.5,2013-05-10,2013-01-08,,2010-07-13,0
102使字第0123號,特定專用區(一)(供特定商業使用),49.26,098建字第0087號,3,0,0,0,104.0,1,13.12,35.8,修建,1,1,磚造、鋼構造,9.93,2013-05-13,2011-11-16,,2009-11-24,16.74
102使字第0124號,國小用地(公共設施用地),29178,101建字第0027號,1,0,0,0,77.0,0,3.6,97.5,新建,0,1,鋼鐵造,17502.4,2013-05-14,2012-12-28,,2012-07-04,0
102使字第0125號,第二種住宅區(特),827.58,100建字第0023號,5,0,2,0,1880.0,1,17.45,330.23,新建,5,1,RC造,496.55,2013-05-15,2013-02-06,,2011-05-31,0
102使字第0126號,科技工業區(C區),3845.2,100建字第0189號,7,0,3,1818.2,27086.0,1,29.3,1539.56,新建,1,1,鋼骨造,1922.6,2013-05-16,2012-12-04,,2011-08-02,0
102使字第0127號,住2,773.39,099建字第0380號,5,0,2,0,1694.0,1,17.2,232.27,新建,14,1,RC造,502.7,2013-05-16,2013-03-27,,2011-02-15,0
102使字第0128號,保護區,2964.37,098建字第0433號,3,0,1,0,491.0,1,10.5,164.89,新建,1,1,RC造,2762.17,2013-05-17,2012-08-22,,2010-07-28,0
102使字第0129號,汽車修護展售工業區,2046.49,101建字第0251號,1,0,0,0,18.0,1,9.48,780.9,增建,2,1,鋼骨造,1125.57,2013-05-21,2013-03-25,,2012-11-14,0
102使字第0130號,住3,2485,099建字第0239號,11,0,4,1488.58,18904.0,2,39.84,996.87,新建,71,2,RC造,1366.75,2013-05-21,2013-02-04,,2010-09-06,0
102使字第0131號,第四種商業區,409,100建字第0171號,5,0,1,135,92.0,1,18.7,326.83,增建,1,1,RC造,135.17,2013-05-22,2013-01-08,,2012-03-28,53
102使字第0132號,機關用地(公共設施用地),208511,101建字第0050號,1,0,0,0,74.0,1,3.66,24.39,新建,1,1,RC造,148460.03,2013-05-23,2012-09-26,,2012-05-09,0
102使字第0133號,住3,316,099建字第0232號,9,0,2,140.78,1604.0,1,32,117.75,新建,7,1,RC造,159.68,2013-05-23,2013-04-23,,2011-03-17,0
102使字第0134號,國小用地(公共設施用地)、住3,38266,100建字第0312號,1,0,0,0,11.0,1,4.63,13.8,新建,1,1,RC造,7357.53,2013-05-23,2012-01-07,,2013-02-09,0
102使字第0135號,住2,559,097建字第0483號,5,0,1,0,1008.0,1,17.5,195.17,新建,4,1,RC造,363.35,2013-05-23,2012-02-07,,2010-05-10,0
102使字第0136號,第四種商業區,561.2,098建字第0503號,15,0,4,509.5,11080.0,1,49.95,489,新建,64,1,RC造,140.3,2013-05-28,2012-12-03,,2010-06-18,80.8
102使字第0137號,保護區,2368.48,100雜字第0003號,0,,0,,171.0,0,0,0,新建,0,0,RC造,,2013-05-29,2013-03-14,,2011-12-05,
102使字第0138號,住3－1、住3,146.45,099建字第0219號,7,0,1,82.11,684.0,1,26.15,66.01,新建,6,1,RC造,100.1,2013-05-29,2012-11-15,,2011-03-03,19.55
102使字第0139號,保護區,696.23,100建字第0297號,3,0,0,0,402.0,1,10.5,164.87,新建,1,1,RC造,382.93,2013-05-29,2013-01-18,,2012-01-20,0
102使字第0140號,住3,928,098建字第0425號,8,0,4,662.58,6036.0,1,39.65,402.86,新建,5,1,RC造,510.4,2013-05-29,2013-02-27,,2010-06-21,0
102使字第0141號,國小用地,35082,098建字第0301號,1,0,0,0,21.0,1,2.8,28.71,新建,1,1,RC造,27651.72,2013-05-30,2009-10-09,,,0
102使字第0142號,創意文化專用區,48594,100建字第0138號,2,0,1,304.68,570.0,2,9.05,278.03,新建,1,2,RC造,42762.72,2013-05-31,2012-11-07,,2011-07-15,0
102使字第0143號,特定休閒旅館住宅專用區,578,099建字第0012號,5,0,2,340.78,1656.0,1,17.5,288.8,新建,32,1,RC造,289,2013-05-31,2013-03-20,,2010-10-08,0
102使字第0144號,"特定專用區(二),(供一般商業使用)",70,098建字第0410號,3,0,0,0,233.0,0,13.92,132.76,修建,1,1,加強磚造、輕鋼架造,27,2013-06-03,2011-11-29,,2009-11-04,65
102使字第0145號,"特定專用區(二),(供一般商業使用)",71,098建字第0412號,3,0,0,0,139.0,0,13.66,69.81,修建,1,1,加強磚造、輕鋼架造,17.6,2013-06-03,2011-12-20,,2009-11-04,17
102使字第0146號,住3,2117.32,099建字第0368號,13,0,3,1099.64,15087.0,1,42.8,621.85,新建,50,1,RC造,1164.53,2013-06-03,2012-12-25,,2011-03-28,0
102使字第0147號,特定休閒旅館住宅專用區,3232,100雜字第0018號,0,,0,,18.0,0,0,0,新建,0,0,RC造、輕型鋼架造,0,2013-06-04,2012-08-13,,,0
102使字第0148號,住4,292,100建字第0259號,5,0,1,137.55,121.0,1,15.6,135.34,增建,5,1,輕鋼架造,0,2013-06-05,2012-11-29,,2012-02-15,0
102使字第0149號,第三種住宅,2656,097建字第0006號,16,0,4,1925.13,22676.0,1,59.5,1147.56,新建,42,1,RC造,1508.44,2013-06-06,2013-03-07,,2008-06-27,0
102使字第0150號,第二種住宅區,1627,098建字第0091號,5,0,2,0,3670.0,1,17.5,528.03,新建,9,1,RC造,1057.55,2013-06-07,2012-09-28,,2009-11-06,0
102使字第0151號,商三特[住三之一]、住3,1098.89,098建字第0420號,12,0,5,612.12,17917.0,1,48.1,601.74,新建,51,2,RC造,735.47,2013-06-07,2012-12-14,48.1,2010-09-16,328.11
102使字第0152號,住3,1498,097建字第0391號,8,0,3,1325.11,8596.0,1,26.9,673.23,新建,29,1,RC造,823.9,2013-06-07,2013-02-23,26.75,2009-08-22,0
102使字第0153號,第三種住宅區及道路用地(公共設施用地),150.94,100建字第0131號,5,0,1,0,386.0,1,20,67.15,新建,5,1,RC造,83.79,2013-06-11,2013-04-15,,2011-08-12,0
102使字第0154號,住2,396.87,100建字第0150號,5,0,1,0,628.0,1,17.5,133.55,新建,14,1,RC造,255.55,2013-06-13,2013-02-22,,2011-08-19,0
102使字第0155號,一般商業區(信義計畫特定專用區),6373,099建字第0182號,22,0,5,5154.99,97383.0,0,89.95,4999.53,新建,5,1,鋼骨造,0,2013-06-13,2013-04-15,,2010-11-08,0
102使字第0156號,商3,112.44,096建字第0571號,11,0,3,199.85,2551.0,1,49.9,86.57,新建,2,1,RC造,78.62,2013-06-17,2013-03-22,,2008-07-31,121.56
102使字第0157號,學校用地,33040.32,098建字第0141號,6,0,1,0,2000.0,7,22.1,295.58,增建,1,9,加強磚造、輕型鋼架造,19888.2,2013-06-17,2012-07-18,,2009-10-30,134.68
102使字第0158號,住3,340,099建字第0042號,7,0,3,293.8,2023.0,1,26.99,152.02,新建,8,1,RC造,185.8,2013-06-17,1913-01-07,,2010-08-31,0
102使字第0159號,住3,281,097建字第0383號,6,0,1,140.5,1078.0,1,18.85,140.49,新建,11,1,RC造,140.51,2013-06-17,2013-03-19,,2009-02-16,0
102使字第0160號,保護區,292.49,099建字第0161號,3,0,1,0,331.0,0,10.5,116.87,新建,1,1,RC造,175.62,2013-06-18,2012-07-16,,2010-08-06,0
102使字第0161號,行政區,7938.25,100雜字第0020號,0,,0,,1211.0,0,0,0,增建,0,0,鋼骨造,0,2013-06-18,2012-12-18,,2012-04-11,0
102使字第0162號,住3,2737,098建字第0422號,14,0,2,2294,24269.0,2,43.5,1191.05,新建,141,1,RC造,1231.65,2013-06-25,2013-02-23,,2010-05-27,0
102使字第0163號,住3,66.9,098建字第0311號,5,0,1,0,169.0,1,18.9,27.85,新建,4,1,RC造,39.05,2013-06-26,2012-11-16,,2010-04-23,0
102使字第0164號,保護區,1704.97,099建字第0285號,2,0,1,0,426.0,1,7,192.58,新建,1,1,RC造,1449.22,2013-06-28,2012-12-25,,2011-04-21,0
102使字第0165號,大專用地(公共設施用地),93101,101建字第0110號,4,0,0,0,102.0,1,18.4,32899.5,新建,1,1,鋼骨造,60201.5,2013-06-28,2012-12-14,,2012-08-28,0
