licence_num_Lv,value_Lv,value_usage,value
103使字第0211號,A棟 地上7樓,(H2)集合住宅,335.65
103使字第0211號,A棟 地上5樓,(H2)集合住宅,335.65
103使字第0211號,A棟 地上3樓,(H2)集合住宅,349.88
103使字第0211號,A棟 地上4樓,(H2)集合住宅,335.65
103使字第0211號,A棟 地上12樓,(H2)集合住宅,335.65
103使字第0211號,****棟 地下1樓,防空避難室兼停車空間,797.95
103使字第0211號,A棟 地上9樓,(H2)集合住宅,335.65
103使字第0212號,1棟 地上2樓,(D4)教育設施(教職員辦公區),494.3
103使字第0212號,1棟 地上7樓,(D4)教育設施(研究室、實習室),494.3
103使字第0212號,1棟 突出物1樓,樓梯間,61.06
103使字第0212號,1棟 地上6樓,(D4)教育設施(研究室、實習室),494.3
103使字第0212號,1棟 地上1樓,(D4)教育設施(器材儲藏室)；機房,487.95
103使字第0212號,1棟 地上4樓,(D4)教育設施(研究室、實習室),494.3
103使字第0212號,1棟 地上3樓,(D4)教育設施(研究室、實習室),494.3
103使字第0212號,1棟 地上5樓,(D4)教育設施(研究室、器材室),494.3
103使字第0213號,突出物2樓,"未標明用途:突出物2樓,面積:25㎡,高度:2.9M",25.0
103使字第0213號,突出物1樓,"未標明用途:突出物1樓,面積:25㎡,高度:2.9M",25.0
103使字第0213號,地上2樓,"未標明用途:地上2樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地上4樓,"未標明用途:地上4樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地上9樓,"未標明用途:地上9樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地上8樓,"未標明用途:地上8樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地下2樓,"未標明用途:地下2樓,面積:326.77㎡,高度:3.6M",326.77
103使字第0213號,地上3樓,"未標明用途:地上3樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地下1樓,"未標明用途:地下1樓,面積:336.49㎡,高度:3.6M",336.49
103使字第0213號,地上7樓,"未標明用途:地上7樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,突出物3樓,"未標明用途:突出物3樓,面積:25㎡,高度:2.9M",25.0
103使字第0213號,地上5樓,"未標明用途:地上5樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0213號,地上1樓,"未標明用途:地上1樓,面積:181.46㎡,高度:3.5M",181.46
103使字第0213號,地上6樓,"未標明用途:地上6樓,面積:136.09㎡,高度:3.2M",136.09
103使字第0214號,1棟 地上1樓,無障礙電梯,8.41
103使字第0214號,1棟 突出物1樓,-,0.0
103使字第0214號,1棟 地下1樓,-,0.0
103使字第0214號,1棟 地上2樓,無障礙電梯,7.99
103使字第0215號,A棟 騎樓,騎樓,15.54
103使字第0215號,A棟 地上2樓,住宅自用(H2),55.2
103使字第0215號,A棟 地上1樓,住宅自用(H2),41.45
103使字第0216號,1棟 地下1樓,停車空間兼防空避難室,230.13
103使字第0216號,1棟 地上7樓,集合住宅(H2),36.41
103使字第0216號,1棟 地下2樓,停車空間,230.13
103使字第0216號,1棟 地下3樓,停車空間,230.13
103使字第0216號,1棟 地上6樓,集合住宅(H2),131.47
103使字第0216號,1棟 突出物1樓,樓梯間,25.0
103使字第0216號,1棟 突出物3樓,"機房,水箱",25.0
103使字第0216號,1棟 地上1樓,ㄧ般零售業甲組(G3)(不含便利商店)65.85㎡，汽車升降機20㎡，機車升降機5.64㎡，管委會使用空間11.59㎡，樓電梯間29.38㎡,132.46
103使字第0216號,1棟 地上4樓,集合住宅(H2),131.47
103使字第0216號,1棟 地上3樓,集合住宅(H2),131.47
103使字第0216號,1棟 突出物2樓,機房,25.0
103使字第0216號,1棟 地上2樓,ㄧ般事務所108.33㎡，樓電梯間23.14㎡,131.47
103使字第0216號,1棟 地上5樓,集合住宅(H2),131.47
103使字第0216號,1棟 地上7樓,集合住宅(H2),131.47
103使字第0217號,1棟 地上5樓,集合住宅H2,137.88
103使字第0217號,1棟 突出物1樓,樓梯間，消防水箱,24.63
103使字第0217號,1棟 地上1樓,H2集合住宅124.22㎡，門廳，騎樓28.81㎡,124.22
103使字第0217號,1棟 地上10樓,集合住宅H2,137.88
103使字第0217號,1棟 地上7樓,集合住宅H2,137.88
103使字第0217號,1棟 地上2樓,集合住宅H2,137.88
103使字第0217號,1棟 地上4樓,集合住宅H2,137.88
103使字第0217號,1棟 地上12樓,集合住宅H2,71.14
103使字第0217號,1棟 地上9樓,集合住宅H2,137.88
103使字第0217號,1棟 突出物2樓,電梯機械室，水箱，樓梯間,24.63
103使字第0217號,1棟 地上6樓,集合住宅H2,137.88
103使字第0217號,1棟 地上3樓,集合住宅H2,137.88
103使字第0217號,1棟 地下1樓,防空避難室兼停車空間，配電室、緊急發電機室、受電室、電氣室,169.17
103使字第0217號,1棟 地上11樓,集合住宅H2,149.84
103使字第0217號,1棟 地下2樓,水箱，消防泵浦室，停車空間,169.17
103使字第0217號,1棟 地上8樓,集合住宅H2,137.88
103使字第0218號,1棟 地上4樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上13樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地下1樓,停車空間,2305.79
103使字第0218號,1棟 突出物1樓,樓電梯間，機械室,132.23
103使字第0218號,1棟 地上9樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上14樓,(G2)策略性產業（資訊服務業）,691.8
103使字第0218號,1棟 地上10樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地下3樓,防空避難室兼停車空間,2364.99
103使字第0218號,1棟 地上7樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上2樓,(G2)策略性產業（資訊服務業）,781.0
103使字第0218號,1棟 地下2樓,停車空間,2305.79
103使字第0218號,1棟 突出物3樓,樓梯間，機械室，水箱,132.42
103使字第0218號,1棟 地上1樓,(C2)公害較輕微之工業490.86㎡，車道127.58㎡，公共空間295.36㎡，停車空間118.13㎡，停車空間高度4.2ｍ,1031.93
103使字第0218號,1棟 地上5樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上12樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上3樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上11樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上8樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 地上6樓,(G2)策略性產業（資訊服務業）,789.3
103使字第0218號,1棟 突出物2樓,樓梯間，機械室,132.23
103使字第0219號,地上4樓,"未標明用途:地上4樓,面積:190.88㎡,高度:3.05M",190.88
103使字第0219號,突出物1樓,"未標明用途:突出物1樓,面積:24.88㎡,高度:2.8M",24.88
103使字第0219號,地下2樓,"未標明用途:地下2樓,面積:353.13㎡,高度:6.25M",353.13
103使字第0219號,地下1樓,"未標明用途:地下1樓,面積:353.13㎡,高度:3.2M",353.13
103使字第0219號,地上6樓,"未標明用途:地上6樓夾層,面積:40.38㎡,高度:2.85M",40.38
103使字第0219號,地上5樓,"未標明用途:地上5樓,面積:183.55㎡,高度:3.05M",183.55
103使字第0219號,地上3樓,"未標明用途:地上3樓,面積:190.88㎡,高度:3.05M",190.88
103使字第0219號,地上6樓,"未標明用途:地上6樓,面積:145.22㎡,高度:2.9M",145.22
103使字第0219號,突出物2樓,"未標明用途:突出物2樓,面積:16.32㎡,高度:2.8M",16.32
103使字第0219號,地上2樓,"未標明用途:地上2樓,面積:190.88㎡,高度:3.05M",190.88
103使字第0219號,地上1樓,"未標明用途:地上1樓,面積:174.88㎡,高度:3.05M",174.88
103使字第0220號,地上4樓,"未標明用途:地上4樓,面積:88.52㎡,高度:3.6M",88.52
103使字第0220號,地上5樓,"未標明用途:地上5樓,面積:77.27㎡,高度:3.6M",77.27
103使字第0220號,地上3樓,"未標明用途:地上3樓,面積:88.52㎡,高度:3.6M",88.52
103使字第0220號,地上6樓,"未標明用途:地上6樓,面積:65.12㎡,高度:3.6M",65.12
103使字第0220號,突出物1樓,"未標明用途:突出物1樓,面積:23.32㎡,高度:2.8M",23.32
103使字第0220號,地上7樓,"未標明用途:地上7樓夾層,面積:20.1㎡,高度:2.9M",20.1
103使字第0220號,突出物2樓,"未標明用途:突出物2樓,面積:13.7㎡,高度:2.6M",13.7
103使字第0220號,地上2樓,"未標明用途:地上2樓,面積:88.52㎡,高度:3.6M",88.52
103使字第0220號,地上7樓,"未標明用途:地上7樓,面積:60.29㎡,高度:3M",60.29
103使字第0220號,地下1樓,"未標明用途:地下1樓,面積:116.24㎡,高度:3.3M",116.24
103使字第0220號,地上1樓,"未標明用途:地上1樓,面積:81.97㎡,高度:3.6M",81.97
103使字第0220號,突出物3樓,"未標明用途:突出物3樓,面積:13.7㎡,高度:2.4M",13.7
103使字第0221號,突出物1樓,"未標明用途:突出物1樓,面積:30.19㎡,高度:3M",30.19
103使字第0221號,地上5樓,"未標明用途:地上5樓,面積:237.31㎡,高度:3.2M",237.31
103使字第0221號,地上4樓,"未標明用途:地上4樓,面積:265.27㎡,高度:3.2M",265.27
103使字第0221號,地上1樓,"未標明用途:地上1樓,面積:252.59㎡,高度:3.2M",252.59
103使字第0221號,地下1樓,"未標明用途:地下1樓,面積:447.1㎡,高度:3.1M",447.1
103使字第0221號,突出物2樓,"未標明用途:突出物2樓,面積:30.19㎡,高度:3M",30.19
103使字第0221號,地上3樓,"未標明用途:地上3樓,面積:265.27㎡,高度:3.6M",265.27
103使字第0221號,地上2樓,"未標明用途:地上2樓,面積:237.31㎡,高度:3.2M",237.31
103使字第0222號,1棟 地上2樓,集合住宅(H2),101.51
103使字第0222號,1棟 地上3樓,集合住宅(H2),101.51
103使字第0222號,1棟 突出物1樓,梯間，消防水箱,24.92
103使字第0222號,1棟 地上1樓,"梯間及管委會使用空間，汽機車昇降空間,停車空間",101.51
103使字第0222號,1棟 地上7樓,集合住宅(H2),101.51
103使字第0222號,1棟 地上4樓,集合住宅(H2),101.51
103使字第0222號,1棟 突出物2樓,梯間，機械室，水箱,24.92
103使字第0222號,1棟 地下2樓,停車空間,180.99
103使字第0222號,1棟 地下1樓,"防空避難室兼停車空間,停車空間",182.94
103使字第0222號,1棟 地上6樓,集合住宅(H2),101.51
103使字第0222號,1棟 地上8樓,集合住宅(H2),77.75
103使字第0222號,1棟 地上5樓,集合住宅(H2),101.51
103使字第0223號,1棟 地上9樓,"(H2)集合住宅(4.2m,3m)",72.14
103使字第0223號,1棟 地上2樓,"(H2)集合住宅(3m,4.2m)",166.2
103使字第0223號,1棟 地上8樓,"(H2)集合住宅(3m,4.2m)",82.76
103使字第0223號,1棟 突出物2樓,水箱,16.66
103使字第0223號,1棟 地下2樓,停車空間(304.02㎡)，機房(16.36㎡),320.38
103使字第0223號,1棟 地上5樓,"(H2)集合住宅(4.2m,3m)",166.2
103使字第0223號,1棟 地上6樓,"(H2)集合住宅(3m,4.2m)",140.25
103使字第0223號,1棟 地上3樓,"(H2)集合住宅(4.2m,3m)",166.2
103使字第0223號,1棟 地上4樓,"(H2)集合住宅(3m,4.2m)",166.2
103使字第0223號,1棟 地上1樓,(G3)一般零售業(甲組)(120.88㎡)，停車空間(45.32㎡),166.2
103使字第0223號,1棟 地上7樓,"(H2)集合住宅(4.2m,3m)",91.53
103使字第0223號,1棟 地下1樓,防空避難室兼停車空間,266.78
103使字第0223號,1棟 突出物1樓,樓梯間,24.97
103使字第0224號,A棟 地上4樓,(D4)教育設施,2368.97
103使字第0224號,A棟 地上1樓,(D4)教育設施,3387.61
103使字第0224號,A棟 突出物3樓,水箱，樓梯間,63.27
103使字第0224號,A棟 突出物1樓,公共梯廳，樓梯間,103.38
103使字第0224號,A棟 地上2樓,(D4)教育設施,2661.68
103使字第0224號,A棟 地下1樓,防空避難室兼停車空間，機電設備空間,3178.42
103使字第0224號,A棟 突出物2樓,樓梯間,9.52
103使字第0224號,A棟 地上5樓,(D4)教育設施,1458.92
103使字第0224號,A棟 地上3樓,(D4)教育設施,2573.48
103使字第0224號,A棟 突出物1樓,(D4)教育設施,193.23
103使字第0225號,地上7樓,"未標明用途:地上7樓,面積:216.97㎡,高度:3M",216.97
103使字第0225號,突出物1樓,"未標明用途:突出物1樓,面積:28.77㎡,高度:3M",28.77
103使字第0225號,地上1樓,"未標明用途:地上1樓,面積:240.04㎡,高度:3.65M",240.04
103使字第0225號,地上4樓,"未標明用途:地上4樓,面積:233.87㎡,高度:3M",233.87
103使字第0225號,突出物2樓,"未標明用途:突出物2樓,面積:28.77㎡,高度:3M",28.77
103使字第0225號,地上6樓,"未標明用途:地上6樓,面積:233.87㎡,高度:3M",233.87
103使字第0225號,地下1樓,"未標明用途:地下1樓,面積:461.87㎡,高度:3.65M",461.87
103使字第0225號,地上3樓,"未標明用途:地上3樓,面積:233.87㎡,高度:3M",233.87
103使字第0225號,地上5樓,"未標明用途:地上5樓,面積:233.87㎡,高度:3M",233.87
103使字第0225號,地上2樓,"未標明用途:地上2樓,面積:233.87㎡,高度:3M",233.87
103使字第0226號,地上3樓,"未標明用途:地上3樓,面積:207.18㎡,高度:3.1M",207.18
103使字第0226號,地下2樓,"未標明用途:地下2樓,面積:349.81㎡,高度:3.3M",349.81
103使字第0226號,地上6樓,"未標明用途:地上6樓,面積:207.18㎡,高度:3.1M",207.18
103使字第0226號,地上7樓,"未標明用途:地上7樓,面積:161.66㎡,高度:3.1M",161.66
103使字第0226號,地上1樓,"未標明用途:地上1樓,面積:213.73㎡,高度:4.05M",213.73
103使字第0226號,地上4樓,"未標明用途:地上4樓,面積:207.18㎡,高度:3.1M",207.18
103使字第0226號,突出物2樓,"未標明用途:突出物2樓,面積:28.21㎡,高度:2.8M",28.21
103使字第0226號,地上2樓,"未標明用途:地上2樓,面積:207.18㎡,高度:3.1M",207.18
103使字第0226號,突出物3樓,"未標明用途:突出物3樓,面積:28.21㎡,高度:2.8M",28.21
103使字第0226號,地上5樓,"未標明用途:地上5樓,面積:207.18㎡,高度:3.1M",207.18
103使字第0226號,地下1樓,"未標明用途:地下1樓,面積:349.81㎡,高度:3.3M",349.81
103使字第0226號,突出物1樓,"未標明用途:突出物1樓,面積:28.21㎡,高度:3.1M",28.21
103使字第0227號,地上1樓,"未標明用途:地上1樓,面積:143.13㎡,高度:3.6M",143.13
103使字第0227號,突出物2樓,"未標明用途:突出物2樓,面積:18.99㎡,高度:4.2M",18.99
103使字第0227號,地上2樓,"未標明用途:地上2樓,面積:143.13㎡,高度:3M",143.13
103使字第0227號,突出物3樓,"未標明用途:突出物3樓,面積:18.99㎡,高度:1.8M",18.99
103使字第0227號,地上3樓,"未標明用途:地上3樓,面積:79.23㎡,高度:3M",79.23
103使字第0227號,地上5樓,"未標明用途:地上5樓,面積:108.46㎡,高度:3M",108.46
103使字第0227號,地上4樓,"未標明用途:地上4樓,面積:143.13㎡,高度:3M",143.13
103使字第0227號,突出物1樓,"未標明用途:突出物1樓,面積:24.89㎡,高度:3M",24.89
103使字第0228號,A棟 地上1樓,一般零售業甲組(G3)(不含便利商店),21.11
103使字第0228號,A棟 地上3樓,住宅，(H2)住宅,79.19
103使字第0228號,A棟 地上3樓,住宅，(C2)倉庫,21.64
103使字第0228號,A棟 騎樓,騎樓,13.05
103使字第0228號,A棟 地上1樓,一般零售業甲組(G3)(不含便利商店)，住宅，(H2)獨棟住宅,238.86
103使字第0228號,A棟 地上2樓,住宅，(H2)住宅,166.51
103使字第0229號,1棟 突出物1樓,飲食業，(G3),27.27
103使字第0229號,1棟 地上1樓,飲食業，(G3),68.76
103使字第0230號,藝文棟 地上4樓,教育設施，(D4)大學教室,0.0
103使字第0230號,藝文棟 地上1樓,教育設施，(D4)大學教室,0.0
103使字第0230號,藝文棟 地上2樓,教育設施，(D4)大學教室,0.0
103使字第0230號,藝文棟 地上3樓,教育設施，(D4)大學教室,0.0
103使字第0230號,藝文棟 地上5樓,教育設施，(D4)大學教室,345.57
103使字第0230號,藝文棟 突出物1樓,教育設施，(D4),0.0
103使字第0231號,1棟 地上2樓,(G3)一般零售業甲組(不做便利商店使用)98.38㎡（C、D、E戶第十九組第(二)、(六)、(十八)目），(H2)集合住宅65.56㎡，門廳19.38㎡,183.32
103使字第0231號,1棟 突出物3樓,水箱,24.99
103使字第0231號,1棟 地上3樓,(H2)集合住宅,171.0
103使字第0231號,1棟 突出物2樓,梯間，機械室，水錶室,24.99
103使字第0231號,1棟 地上1樓,(G3)一般零售業甲組(不做便利商店使用)136.12㎡（C、D、E戶97.71㎡第十九組第(二)、(六)、(十八)目），（F戶38.41㎡第十九組第(一)、(三)、(八)、(九)、(十)、(十一)、(十二)、(十三)，停車空間27.53㎡，門廳21.68㎡,185.33
103使字第0231號,1棟 地下1樓,防空避難室,219.87
103使字第0231號,1棟 地下2樓,停車空間,219.87
103使字第0231號,1棟 地上5樓,(H2)集合住宅,171.0
103使字第0231號,1棟 地上6樓,(H2)集合住宅,171.0
103使字第0231號,1棟 地上4樓,(H2)集合住宅,171.0
103使字第0231號,1棟 突出物1樓,梯間,24.99
103使字第0231號,1棟 地上7樓,(H2)集合住宅,110.82
103使字第0232號,A2棟 地上3樓,(H2)住宅,67.79
103使字第0232號,C棟 地上1樓,(H2)集合住宅,196.49
103使字第0232號,A1棟 突出物2樓,水箱，(H2)住宅,23.68
103使字第0232號,A1棟 地上3樓,(H2)住宅,66.79
103使字第0232號,A1棟 地上2樓,(H2)住宅,97.99
103使字第0232號,B2棟 突出物2樓,水箱，(H2)住宅,20.19
103使字第0232號,A2棟 地上1樓,(H2)住宅,96.48
103使字第0232號,C棟 突出物1樓,樓梯間，(H2)集合住宅,24.48
103使字第0232號,A2棟 突出物1樓,樓梯間，(H2)住宅,23.68
103使字第0232號,B2棟 地上3樓,(H2)住宅,56.98
103使字第0232號,B1棟 地上3樓,(H2)住宅,56.98
103使字第0232號,B3棟 突出物1樓,樓梯間，(H2)住宅,20.19
103使字第0232號,C棟 突出物2樓,水箱，(H2)集合住宅,24.48
103使字第0232號,B3棟 地上3樓,(H2)住宅,56.98
103使字第0232號,A1棟 地上1樓,(H2)住宅,96.48
103使字第0232號,****棟 地下1樓,機房，停車空間,1355.53
103使字第0232號,C棟 地上3樓,(H2)集合住宅,196.49
103使字第0232號,B4棟 地上1樓,(H2)住宅,79.04
103使字第0232號,B4棟 突出物2樓,水箱，(H2)住宅,20.19
103使字第0232號,D棟 突出物1樓,樓梯間，(H2)集合住宅,22.96
103使字第0232號,A2棟 地上2樓,(H2)住宅,97.99
103使字第0232號,B4棟 地上2樓,(H2)住宅,76.43
103使字第0232號,B4棟 地上3樓,(H2)住宅,56.98
103使字第0232號,B3棟 突出物2樓,水箱，(H2)住宅,20.19
103使字第0232號,****棟 地下2樓,台電配電室、停車空間,1418.54
103使字第0232號,B1棟 突出物1樓,樓梯間，(H2)住宅,20.19
103使字第0232號,B2棟 地上1樓,(H2)住宅,79.04
103使字第0232號,B2棟 地上2樓,(H2)住宅,76.43
103使字第0232號,B4棟 突出物1樓,樓梯間，(H2)住宅,20.19
103使字第0232號,D棟 突出物2樓,水箱，(H2)集合住宅,22.96
103使字第0232號,A1棟 突出物1樓,樓梯間，(H2)住宅,23.68
103使字第0232號,B3棟 地上2樓,(H2)住宅,76.43
103使字第0232號,C棟 地上5樓,(H2)集合住宅,196.49
103使字第0232號,B1棟 地上2樓,(H2)住宅,76.43
103使字第0232號,B2棟 突出物1樓,樓梯間，(H2)住宅,20.19
103使字第0232號,B1棟 地上1樓,(H2)住宅,79.04
103使字第0232號,E棟 地上5樓,(H2)集合住宅,122.66
103使字第0232號,C棟 地上5樓,(H2)集合住宅,57.54
103使字第0232號,E棟 地上4樓,(H2)集合住宅,150.82
103使字第0232號,C棟 地上2樓,(H2)集合住宅,196.49
103使字第0232號,E棟 地上1樓,(H2)集合住宅,150.82
103使字第0232號,E棟 突出物2樓,水箱，(H2)集合住宅,24.9
103使字第0232號,E棟 地上3樓,(H2)集合住宅,150.82
103使字第0232號,E棟 地上2樓,(H2)集合住宅,150.82
103使字第0232號,E棟 突出物1樓,樓梯間，(H2)集合住宅,23.92
103使字第0232號,D棟 地上3樓,(H2)集合住宅,121.0
103使字第0232號,F棟 地上1樓,管理員室，(H2)集合住宅,49.92
103使字第0232號,B1棟 突出物2樓,水箱，(H2)住宅,20.19
103使字第0232號,B3棟 地上1樓,(H2)住宅,79.04
103使字第0232號,C棟 地上4樓,(H2)集合住宅,196.49
103使字第0232號,D棟 地上5樓,(H2)集合住宅,33.17
103使字第0232號,D棟 地上4樓,(H2)集合住宅,121.0
103使字第0232號,D棟 地上1樓,(H2)集合住宅,121.0
103使字第0232號,D棟 地上2樓,(H2)集合住宅,121.0
103使字第0232號,A2棟 突出物2樓,水箱，(H2)住宅,23.68
103使字第0232號,D棟 地上5樓,(H2)集合住宅,121.0
103使字第0233號,地上21樓,"未標明用途:地上21樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上6樓,"未標明用途:地上6樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地下5樓,"未標明用途:地下5樓,面積:770.43㎡,高度:3.1M",770.43
103使字第0233號,地上11樓,"未標明用途:地上11樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,突出物1樓,"未標明用途:突出物1樓,面積:100.75㎡,高度:3.55M",100.75
103使字第0233號,地下2樓,"未標明用途:地下2樓,面積:770.43㎡,高度:3.1M",770.43
103使字第0233號,地上16樓,"未標明用途:地上16樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上22樓,"未標明用途:地上22樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上20樓,"未標明用途:地上20樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上12樓,"未標明用途:地上12樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上9樓,"未標明用途:地上9樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地下3樓,"未標明用途:地下3樓,面積:770.43㎡,高度:3.1M",770.43
103使字第0233號,突出物2樓,"未標明用途:突出物2樓,面積:100.75㎡,高度:3.9M",100.75
103使字第0233號,地上17樓,"未標明用途:地上17樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上14樓,"未標明用途:地上14樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,騎樓,"未標明用途:騎樓,面積:137.44㎡,高度:4.95M",137.44
103使字第0233號,地下6樓,"未標明用途:地下6樓,面積:770.43㎡,高度:3.1M",770.43
103使字第0233號,地上10樓,"未標明用途:地上10樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地下4樓,"未標明用途:地下4樓,面積:770.43㎡,高度:3.1M",770.43
103使字第0233號,地上7樓,"未標明用途:地上7樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上15樓,"未標明用途:地上15樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上13樓,"未標明用途:地上13樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上4樓,"未標明用途:地上4樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上2樓,"未標明用途:地上2樓,面積:434.73㎡,高度:3.5M",434.73
103使字第0233號,地上3樓,"未標明用途:地上3樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上19樓,"未標明用途:地上19樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上5樓,"未標明用途:地上5樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地上1樓,"未標明用途:地上1樓,面積:483.14㎡,高度:4.95M",483.14
103使字第0233號,地上8樓,"未標明用途:地上8樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0233號,地下1樓,"未標明用途:地下1樓,面積:770.43㎡,高度:4.2M",770.43
103使字第0233號,地上18樓,"未標明用途:地上18樓,面積:438.8㎡,高度:3.5M",438.8
103使字第0234號,地上2樓,"未標明用途:地上2樓,面積:144.79㎡,高度:3.2M",144.79
103使字第0234號,突出物1樓,"未標明用途:突出物1樓,面積:24.93㎡,高度:3M",24.93
103使字第0234號,突出物3樓,"未標明用途:突出物3樓,面積:24.93㎡,高度:3M",24.93
103使字第0234號,地上3樓,"未標明用途:地上3樓,面積:129.97㎡,高度:3.2M",129.97
103使字第0234號,地上1樓,"未標明用途:地上1樓,面積:156.1㎡,高度:3.2M",156.1
103使字第0234號,地上5樓,"未標明用途:地上5樓,面積:105.64㎡,高度:3.2M",105.64
103使字第0234號,地下1樓,"未標明用途:地下1樓,面積:198.51㎡,高度:4.2M",198.51
103使字第0234號,突出物2樓,"未標明用途:突出物2樓,面積:24.93㎡,高度:3M",24.93
103使字第0234號,地上4樓,"未標明用途:地上4樓,面積:119.46㎡,高度:3.2M",119.46
103使字第0235號,騎樓,"未標明用途:騎樓,面積:41.69㎡,高度:3.61M",41.69
103使字第0235號,地上2樓,"未標明用途:地上2樓,面積:167.1㎡,高度:3.61M",167.1
103使字第0235號,地上3樓,"未標明用途:地上3樓,面積:167.1㎡,高度:3.61M",167.1
103使字第0235號,地上1樓,"未標明用途:地上1樓,面積:131.91㎡,高度:3.61M",131.91
103使字第0235號,突出物1樓,"未標明用途:突出物1樓,面積:5.22㎡,高度:1.5M",5.22
103使字第0235號,地上4樓,"未標明用途:地上4樓,面積:79.86㎡,高度:4.4M",79.86
103使字第0236號,地上4樓,"未標明用途:地上4樓,面積:91.99㎡,高度:2.8M",91.99
103使字第0236號,地上3樓,"未標明用途:地上3樓,面積:91.99㎡,高度:3.4M",91.99
103使字第0236號,地上1樓,"未標明用途:地上1樓,面積:751.8㎡,高度:3.3M",751.8
103使字第0236號,地上5樓,"未標明用途:地上5樓,面積:91.99㎡,高度:2.8M",91.99
103使字第0236號,地上2樓,"未標明用途:地上2樓,面積:658.36㎡,高度:3.3M",658.36
103使字第0237號,A棟 突出物1樓,樓梯間,32.36
103使字第0237號,A棟 地上5樓,(H2)集合住宅,177.17
103使字第0237號,A棟 突出物3樓,水箱、水塔,29.69
103使字第0237號,A棟 地上6樓,(H2)集合住宅,140.97
103使字第0237號,A棟 地上10樓,(H2)集合住宅,34.49
103使字第0237號,A棟 地上3樓,(H2)集合住宅,177.17
103使字第0237號,A棟 地上4樓,(H2)集合住宅,177.17
103使字第0237號,A棟 地上10樓,(H2)集合住宅,140.97
103使字第0237號,A棟 地上8樓,(H2)集合住宅,140.97
103使字第0237號,A棟 突出物2樓,機械室、機房,32.36
103使字第0237號,A棟 地上2樓,(H2)集合住宅,206.54
103使字第0237號,A棟 地下1樓,防空避難室兼停車空間,505.12
103使字第0237號,A棟 地上9樓,(H2)集合住宅,140.97
103使字第0237號,A棟 地上7樓,(H2)集合住宅,140.97
103使字第0237號,A棟 地上1樓,樓電梯間34.94㎡，門廳72.32㎡，管委會空間25.65㎡，機車停車空間64.74㎡，車道49.46㎡,247.11
103使字第0237號,A棟 地下2樓,停車空間,505.12
103使字第0238號,地上2樓,"未標明用途:地上2樓,面積:164.77㎡,高度:3.5M",164.77
103使字第0238號,地上3樓,"未標明用途:地上3樓,面積:138.52㎡,高度:3.4M",138.52
103使字第0238號,地下1樓,"未標明用途:地下1樓,面積:151.87㎡,高度:4M",151.87
103使字第0238號,地上1樓,"未標明用途:地上1樓,面積:164.77㎡,高度:3.5M",164.77
103使字第0239號,A棟 地下1樓,防空避難室兼停車空間,2084.84
103使字第0239號,A棟 地上2樓,(C2)倉儲業1240.1㎡；公共空間409.25㎡,1649.35
103使字第0239號,A棟 地上3樓,(C2)倉儲業1253.3㎡；公共空間409.25㎡,1662.55
103使字第0239號,A棟 地下2樓,停車空間,2084.84
103使字第0239號,A棟 地上7樓,(G2)策略性產業(資訊服務業)1253.3㎡；公共空間409.25㎡,1662.55
